timestamp,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4
1743640491,83276.07000000,83276.00000000,83274.12000000,83274.11000000,83274.07000000,3.98881000,0.10607000,0.00000000,0.00000000,0.00021000,83276.08000000,83276.09000000,83281.93000000,83285.39000000,83286.88000000,2.43993000,0.00212000,0.00000000,0.02390000,0.00000000
1743640492,83276.07000000,83272.32000000,83271.52000000,83270.54000000,83270.01000000,3.98885000,0.00000000,0.00000000,0.00600000,0.04252000,83276.08000000,83276.09000000,83276.64000000,83276.85000000,83282.17000000,2.37306000,0.00213000,0.00016000,0.00120000,0.00000000
1743640493,83276.07000000,83276.06000000,83276.01000000,83276.00000000,83275.95000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83255.83000000,83256.01000000,83256.02000000,83256.08000000,83256.09000000,0.09597000,1.14888000,1.64024000,1.43421000,4.82084000
1743640494,83255.40000000,83254.64000000,83254.45000000,83254.41000000,83253.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83245.84000000,83245.85000000,83245.86000000,83246.00000000,83246.37000000,5.34598000,0.60372000,0.00000000,0.27686000,0.00000000
1743640495,83245.83000000,83245.82000000,83245.65000000,83244.94000000,83244.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83229.39000000,83229.40000000,83229.99000000,83230.00000000,83230.01000000,4.99737000,0.00187000,0.00021000,0.05818000,0.00007000
1743640496,83229.38000000,83229.37000000,83228.82000000,83228.44000000,83228.19000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83227.19000000,83227.20000000,83227.35000000,83227.76000000,83227.77000000,6.22617000,0.00187000,0.00258000,0.00021000,0.23458000
1743640497,83227.18000000,83227.17000000,83226.99000000,83226.79000000,83226.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83210.01000000,83210.02000000,83210.03000000,83210.04000000,83210.05000000,5.33878000,0.16870000,0.00021000,1.09169000,0.00007000
1743640498,83210.00000000,83209.99000000,83209.87000000,83209.69000000,83209.68000000,0.00348000,0.00089000,0.00007000,0.00000000,0.00026000,83210.01000000,83210.02000000,83210.03000000,83210.04000000,83210.45000000,6.85425000,0.16870000,0.00007000,0.00007000,0.00157000
1743640499,83210.00000000,83209.99000000,83209.87000000,83209.68000000,83209.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83194.44000000,83195.68000000,83195.70000000,83195.71000000,83195.76000000,3.00849000,0.16677000,0.04028000,0.16698000,0.23458000
1743640500,83202.75000000,83202.74000000,83202.37000000,83202.36000000,83202.35000000,5.86746000,0.00089000,0.00014000,0.14078000,0.35127000,83194.44000000,83194.45000000,83194.48000000,83194.98000000,83195.31000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640501,83209.87000000,83209.86000000,83209.77000000,83209.76000000,83209.60000000,6.62203000,0.00089000,0.00000000,0.00000000,0.00000000,83202.76000000,83202.77000000,83202.90000000,83203.59000000,83203.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640502,83209.88000000,83209.87000000,83209.86000000,83209.42000000,83209.41000000,0.36479000,0.23750000,0.00000000,0.00000000,0.00000000,83209.88000000,83209.89000000,83209.90000000,83209.96000000,83209.97000000,0.00000000,5.06993000,0.00186000,0.00021000,0.23143000
1743640503,83209.88000000,83209.87000000,83209.40000000,83208.11000000,83208.01000000,0.39815000,0.00090000,0.00000000,0.00000000,0.00030000,83209.89000000,83209.97000000,83209.98000000,83209.99000000,83210.00000000,4.93704000,0.10955000,0.00014000,0.00021000,0.05818000
1743640504,83209.88000000,83209.87000000,83208.01000000,83208.00000000,83207.74000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83196.02000000,83196.03000000,83196.11000000,83196.12000000,83196.13000000,3.94275000,0.00186000,0.00007000,0.00014000,0.00021000
1743640505,83196.01000000,83196.00000000,83195.64000000,83195.22000000,83195.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83194.21000000,83194.22000000,83194.34000000,83194.95000000,83194.96000000,5.51726000,0.00185000,0.00260000,0.00021000,0.23458000
1743640506,83202.79000000,83202.75000000,83202.74000000,83202.52000000,83202.01000000,6.54947000,0.00000000,0.00000000,0.00000000,0.00014000,83192.38000000,83192.39000000,83192.41000000,83192.42000000,83192.43000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640507,83202.79000000,83202.78000000,83202.77000000,83202.02000000,83202.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83199.68000000,83200.00000000,83200.01000000,83200.02000000,83200.28000000,5.18845000,0.05832000,0.79370000,0.00000000,0.00007000
1743640508,83199.67000000,83199.46000000,83198.62000000,83198.20000000,83196.97000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83185.24000000,83185.25000000,83185.37000000,83185.57000000,83185.82000000,6.82640000,0.00186000,0.00007000,0.00000000,0.00015000
1743640510,83185.23000000,83184.75000000,83184.74000000,83184.58000000,83184.01000000,1.79517000,0.00132000,0.00180000,0.00120000,0.00014000,83185.24000000,83185.99000000,83186.39000000,83186.40000000,83186.58000000,3.54683000,0.26632000,0.00007000,0.04831000,0.00000000
1743640510,83198.83000000,83198.82000000,83198.01000000,83198.00000000,83197.99000000,4.27454000,0.00090000,0.00000000,0.05797000,0.00000000,83185.24000000,83185.25000000,83185.37000000,83185.44000000,83185.65000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640511,83211.99000000,83211.98000000,83211.88000000,83211.77000000,83211.71000000,2.57813000,0.00090000,0.00000000,0.00000000,0.00000000,83198.84000000,83198.85000000,83199.99000000,83200.00000000,83200.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640512,83212.09000000,83212.08000000,83212.02000000,83212.01000000,83212.00000000,1.47665000,0.00090000,0.00000000,0.00021000,0.05811000,83212.00000000,83212.01000000,83212.09000000,83212.10000000,83212.11000000,0.00000000,0.00000000,0.00000000,3.22696000,0.00187000
1743640513,83212.09000000,83212.01000000,83211.99000000,83211.70000000,83211.62000000,1.82438000,0.00014000,0.14545000,0.00000000,0.00000000,83212.10000000,83212.11000000,83212.16000000,83212.17000000,83212.19000000,2.79270000,0.00197000,0.00127000,0.00015000,0.00150000
1743640514,83212.09000000,83212.08000000,83212.01000000,83212.00000000,83211.99000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83206.62000000,83206.63000000,83206.75000000,83206.79000000,83206.80000000,5.01528000,0.00931000,0.00267000,0.00021000,1.82695000
1743640515,83206.61000000,83206.60000000,83206.08000000,83206.01000000,83206.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83204.16000000,83204.17000000,83204.42000000,83205.27000000,83205.59000000,6.58195000,0.00793000,0.00079000,0.00017000,0.00021000
1743640516,83204.15000000,83200.00000000,83199.20000000,83199.01000000,83195.93000000,1.82884000,0.07575000,0.04810000,0.00000000,0.02622000,83204.16000000,83205.59000000,83205.60000000,83206.00000000,83206.37000000,3.96498000,0.00007000,0.00014000,0.05811000,0.00000000
1743640517,83204.15000000,83204.14000000,83202.80000000,83202.37000000,83202.22000000,0.18895000,0.00256000,0.15283000,0.00251000,0.00000000,83204.16000000,83204.17000000,83204.30000000,83205.59000000,83205.60000000,3.51436000,0.00793000,0.00259000,0.00021000,0.04831000
1743640518,83204.15000000,83204.14000000,83204.01000000,83204.00000000,83203.99000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83202.01000000,83202.02000000,83202.23000000,83202.74000000,83202.75000000,6.23570000,0.00000000,0.00000000,0.00021000,0.16691000
1743640519,83202.00000000,83201.99000000,83201.94000000,83201.46000000,83201.11000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83198.23000000,83198.24000000,83198.29000000,83198.30000000,83198.32000000,4.39707000,0.00096000,0.00021000,0.75554000,0.04021000
1743640520,83198.22000000,83198.21000000,83197.80000000,83196.47000000,83196.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83194.21000000,83194.22000000,83194.48000000,83195.32000000,83195.33000000,8.90593000,0.00193000,0.00007000,0.00021000,0.35588000
1743640521,83194.20000000,83194.01000000,83194.00000000,83193.82000000,83193.04000000,3.46125000,0.31065000,0.05797000,0.00008000,0.00000000,83194.21000000,83194.22000000,83194.32000000,83194.34000000,83194.35000000,0.17843000,0.00186000,0.00260000,0.00007000,0.00260000
1743640522,83198.29000000,83198.28000000,83198.23000000,83198.22000000,83198.21000000,7.18269000,0.03804000,0.00014000,0.21556000,0.60179000,83194.21000000,83194.22000000,83194.32000000,83194.34000000,83194.35000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640523,83198.29000000,83198.28000000,83198.23000000,83198.22000000,83198.21000000,1.64097000,0.03790000,0.00000000,0.00000000,0.00007000,83198.30000000,83198.60000000,83198.62000000,83199.07000000,83199.19000000,3.20745000,0.00015000,0.00007000,0.00007000,0.00014000
1743640524,83207.89000000,83207.88000000,83207.74000000,83206.72000000,83206.71000000,1.13461000,0.16760000,0.00000000,0.00450000,0.00000000,83198.30000000,83198.31000000,83198.35000000,83198.36000000,83198.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640525,83207.89000000,83207.88000000,83207.58000000,83207.44000000,83207.43000000,2.41597000,0.00090000,0.00000000,0.00000000,0.00000000,83207.90000000,83207.91000000,83208.00000000,83208.01000000,83208.02000000,1.79509000,0.00201000,0.05804000,0.00258000,0.00007000
1743640527,83207.89000000,83207.80000000,83206.02000000,83206.01000000,83206.00000000,2.23719000,0.00008000,0.00009000,0.00021000,0.05797000,83207.90000000,83207.91000000,83207.98000000,83207.99000000,83208.00000000,1.35436000,0.00211000,0.00021000,0.13712000,0.05811000
1743640527,83207.89000000,83207.72000000,83207.71000000,83207.70000000,83207.42000000,3.09590000,0.00014000,0.34961000,0.79354000,0.00007000,83207.90000000,83207.99000000,83208.00000000,83208.01000000,83208.02000000,0.68984000,0.13705000,0.00007000,0.00258000,0.00007000
1743640528,83219.41000000,83219.40000000,83219.12000000,83218.52000000,83218.51000000,4.93044000,0.00090000,0.00000000,1.12883000,0.00007000,83207.90000000,83207.91000000,83207.98000000,83207.99000000,83208.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640529,83237.43000000,83237.42000000,83237.08000000,83236.51000000,83236.38000000,4.45496000,0.00096000,0.00457000,0.00000000,0.00021000,83219.42000000,83219.43000000,83219.44000000,83219.45000000,83219.71000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640530,83243.70000000,83243.69000000,83243.67000000,83243.66000000,83242.99000000,7.13268000,0.00097000,0.00015000,0.00007000,0.00021000,83237.44000000,83237.45000000,83237.55000000,83237.57000000,83237.58000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640531,83243.70000000,83243.66000000,83243.00000000,83242.99000000,83242.98000000,3.16064000,0.00007000,0.00021000,0.03756000,0.04208000,83243.71000000,83243.99000000,83244.00000000,83244.17000000,83245.04000000,1.99489000,0.00042000,0.06011000,0.00007000,0.00014000
1743640532,83243.70000000,83243.66000000,83243.11000000,83243.10000000,83243.09000000,3.37387000,0.00007000,0.00021000,0.02400000,0.00007000,83243.71000000,83243.72000000,83243.99000000,83244.00000000,83244.17000000,1.27226000,0.00204000,0.00028000,0.06011000,0.00007000
1743640533,83246.92000000,83246.91000000,83246.67000000,83246.19000000,83246.08000000,0.33586000,0.00097000,0.00007000,0.00260000,0.00000000,83243.71000000,83243.72000000,83243.85000000,83243.99000000,83244.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640534,83246.92000000,83246.67000000,83246.42000000,83246.01000000,83246.00000000,0.33631000,0.00007000,0.00015000,0.00021000,0.05804000,83246.93000000,83251.75000000,83254.05000000,83256.04000000,83258.41000000,4.65970000,0.00120000,0.00000000,0.00000000,0.44089000
1743640535,83246.92000000,83246.67000000,83246.51000000,83246.42000000,83246.19000000,3.30388000,0.00007000,0.00015000,0.00007000,0.00007000,83246.93000000,83247.96000000,83247.99000000,83248.00000000,83249.20000000,1.99521000,0.28155000,0.00009000,0.05997000,0.00000000
1743640536,83246.92000000,83246.91000000,83246.00000000,83245.86000000,83245.85000000,1.53119000,0.16774000,0.05917000,0.00000000,0.00000000,83246.93000000,83247.86000000,83247.95000000,83247.96000000,83247.97000000,1.94491000,0.00007000,0.00014000,0.06847000,0.15327000
1743640537,83246.92000000,83246.91000000,83246.67000000,83246.51000000,83246.42000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83241.39000000,83241.40000000,83241.76000000,83241.91000000,83241.98000000,4.66785000,0.10566000,0.00000000,0.00014000,0.00014000
1743640538,83241.38000000,83241.24000000,83241.12000000,83241.11000000,83241.10000000,2.62008000,0.00047000,0.00007000,0.00028000,0.14818000,83241.39000000,83241.40000000,83241.73000000,83241.90000000,83241.91000000,2.15145000,0.00185000,0.00000000,0.00021000,0.14761000
1743640539,83241.38000000,83240.00000000,83239.27000000,83239.26000000,83239.25000000,2.03508000,0.05811000,0.00000000,0.00014000,0.79310000,83241.39000000,83242.13000000,83242.15000000,83242.16000000,83243.61000000,2.66682000,0.40769000,0.00000000,0.00000000,0.16864000
1743640540,83241.38000000,83241.37000000,83241.26000000,83241.24000000,83241.12000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83232.35000000,83232.36000000,83232.48000000,83232.53000000,83232.84000000,3.56171000,0.30934000,0.00258000,0.00007000,0.00007000
1743640541,83233.29000000,83233.28000000,83233.25000000,83233.24000000,83232.71000000,4.75475000,0.00097000,0.00007000,0.00021000,0.00039000,83232.35000000,83232.36000000,83232.48000000,83232.53000000,83232.66000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640542,83236.38000000,83236.37000000,83236.03000000,83236.02000000,83236.01000000,5.41922000,0.00097000,0.00007000,0.00007000,0.00021000,83233.30000000,83233.31000000,83233.40000000,83233.44000000,83233.45000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640543,83236.38000000,83235.07000000,83232.35000000,83230.35000000,83225.92000000,5.41779000,0.00000000,0.03974000,0.48077000,0.04805000,83236.39000000,83236.40000000,83236.53000000,83236.54000000,83236.72000000,0.46171000,0.00186000,0.00041000,0.20635000,0.00007000
1743640544,83236.38000000,83236.01000000,83236.00000000,83235.99000000,83235.98000000,1.59116000,0.00021000,0.05804000,0.00007000,0.00000000,83236.39000000,83236.40000000,83236.45000000,83236.52000000,83236.53000000,2.34209000,0.00186000,0.00015000,0.00021000,0.67009000
1743640545,83236.38000000,83236.37000000,83236.03000000,83236.02000000,83236.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83226.43000000,83226.44000000,83226.86000000,83226.87000000,83227.01000000,4.62493000,0.00186000,0.00007000,0.00014000,0.00007000
1743640547,83227.46000000,83227.45000000,83227.44000000,83227.36000000,83227.33000000,1.59960000,0.00090000,0.00000000,0.00008000,0.00007000,83226.43000000,83226.44000000,83226.86000000,83226.87000000,83227.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640547,83227.46000000,83227.45000000,83227.44000000,83227.12000000,83227.11000000,3.89894000,0.00104000,0.08787000,0.00464000,0.24484000,83227.47000000,83227.54000000,83227.61000000,83227.80000000,83227.81000000,0.09205000,0.00007000,0.00267000,0.00007000,0.00007000
1743640548,83236.39000000,83236.38000000,83236.15000000,83236.14000000,83236.01000000,8.05969000,0.00090000,0.00000000,0.00000000,0.00014000,83227.47000000,83227.48000000,83227.54000000,83227.61000000,83227.62000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640549,83261.87000000,83261.86000000,83261.82000000,83261.81000000,83261.80000000,5.04412000,0.00090000,0.00000000,0.00021000,0.25900000,83236.40000000,83236.41000000,83236.55000000,83236.72000000,83236.82000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640550,83265.05000000,83265.04000000,83264.61000000,83264.60000000,83264.59000000,3.65250000,0.00090000,0.00000000,0.00000000,0.00000000,83261.88000000,83261.89000000,83262.39000000,83263.44000000,83263.45000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640551,83267.13000000,83267.12000000,83266.52000000,83266.50000000,83266.49000000,5.61757000,0.60261000,0.00000000,0.01012000,0.00008000,83265.06000000,83265.07000000,83265.08000000,83265.09000000,83265.12000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640552,83276.54000000,83276.53000000,83276.52000000,83276.50000000,83276.49000000,4.52121000,0.17768000,0.00000000,0.00000000,0.00000000,83267.14000000,83267.15000000,83267.16000000,83267.36000000,83267.97000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640553,83276.88000000,83276.87000000,83276.80000000,83276.79000000,83276.75000000,3.48036000,0.00090000,0.00000000,0.00000000,0.00000000,83276.55000000,83276.56000000,83276.72000000,83276.89000000,83276.90000000,0.00000000,0.00000000,0.00000000,2.03215000,0.00108000
1743640554,83276.88000000,83276.54000000,83276.13000000,83276.12000000,83276.11000000,3.48101000,0.18236000,0.00014000,0.17334000,0.00000000,83276.89000000,83277.03000000,83277.06000000,83277.17000000,83277.18000000,1.78162000,0.00020000,0.00397000,0.00021000,0.06565000
1743640555,83287.25000000,83287.24000000,83287.23000000,83286.89000000,83286.88000000,6.85066000,0.00089000,0.00000000,0.00014000,0.17310000,83276.89000000,83276.90000000,83276.91000000,83276.92000000,83277.03000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640556,83295.71000000,83295.70000000,83295.53000000,83295.25000000,83295.24000000,7.18229000,0.00000000,0.00000000,0.00180000,0.00144000,83287.26000000,83287.27000000,83287.28000000,83287.38000000,83287.47000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640557,83299.99000000,83299.98000000,83299.91000000,83299.86000000,83299.85000000,7.51138000,0.00000000,0.00000000,0.00000000,0.00000000,83295.72000000,83295.73000000,83295.74000000,83295.85000000,83295.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640558,83299.99000000,83298.03000000,83298.02000000,83297.60000000,83297.59000000,7.45921000,0.00014000,0.01019000,0.00014000,0.70252000,83300.00000000,83300.02000000,83300.32000000,83300.33000000,83300.34000000,1.33183000,0.00186000,0.00034000,0.20286000,0.17848000
1743640559,83299.99000000,83299.98000000,83296.80000000,83290.01000000,83286.88000000,7.45819000,0.00089000,0.00007000,0.00600000,0.00000000,83300.00000000,83300.01000000,83300.02000000,83300.33000000,83300.95000000,1.24336000,0.00217000,0.00007000,0.09599000,0.00175000
1743640560,83305.74000000,83305.73000000,83305.57000000,83304.90000000,83304.84000000,4.82437000,0.00000000,0.00000000,0.00000000,0.00000000,83300.00000000,83300.01000000,83300.02000000,83300.32000000,83300.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640561,83305.74000000,83305.08000000,83304.83000000,83304.82000000,83304.66000000,4.80194000,0.00007000,0.00000000,0.00000000,0.00014000,83305.75000000,83305.76000000,83305.77000000,83305.97000000,83305.98000000,1.53143000,0.00046000,0.00186000,0.00007000,0.00021000
1743640562,83305.74000000,83305.22000000,83305.09000000,83305.08000000,83304.90000000,1.47878000,0.00030000,0.00000000,0.00000000,0.00014000,83305.75000000,83305.99000000,83306.00000000,83306.04000000,83306.17000000,2.31310000,0.28304000,0.05811000,0.00015000,0.00000000
1743640563,83319.93000000,83319.91000000,83319.90000000,83319.81000000,83319.80000000,6.56754000,0.00014000,0.02007000,0.00014000,0.02021000,83305.75000000,83305.76000000,83305.77000000,83305.97000000,83305.98000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640564,83326.81000000,83326.80000000,83326.71000000,83326.70000000,83326.17000000,5.19885000,0.02007000,0.00014000,0.02007000,0.00000000,83319.94000000,83319.95000000,83319.96000000,83319.97000000,83319.99000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640565,83327.83000000,83327.82000000,83327.21000000,83327.20000000,83327.08000000,6.64424000,0.00000000,0.00014000,0.04810000,0.00014000,83326.82000000,83326.83000000,83326.84000000,83327.83000000,83327.84000000,0.00000000,0.00000000,0.00000000,0.00000000,0.92134000
1743640567,83333.98000000,83333.97000000,83333.96000000,83333.95000000,83333.94000000,4.52665000,0.16676000,0.00020000,0.07915000,0.00000000,83327.84000000,83327.85000000,83327.86000000,83327.97000000,83327.99000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640568,83333.98000000,83333.97000000,83333.96000000,83333.95000000,83333.89000000,5.16220000,0.16682000,0.00006000,0.04221000,0.00006000,83333.99000000,83334.00000000,83334.01000000,83334.12000000,83334.65000000,1.21475000,0.05804000,0.00186000,0.00014000,0.00007000
1743640568,83333.98000000,83333.97000000,83333.96000000,83333.95000000,83333.94000000,4.85607000,0.16676000,0.00000000,0.04235000,0.40133000,83333.99000000,83334.00000000,83334.01000000,83335.84000000,83335.85000000,1.17320000,0.05911000,0.00097000,0.00036000,0.29075000
1743640569,83337.57000000,83336.94000000,83336.88000000,83336.84000000,83336.74000000,5.39414000,0.00000000,0.00000000,0.00000000,0.00000000,83333.99000000,83334.00000000,83334.01000000,83334.12000000,83334.65000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640570,83337.57000000,83337.06000000,83337.05000000,83336.94000000,83336.38000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83326.02000000,83326.03000000,83326.04000000,83326.53000000,83327.19000000,5.58438000,0.00187000,0.00007000,0.00015000,0.00021000
1743640571,83326.01000000,83326.00000000,83325.59000000,83325.37000000,83325.36000000,0.05136000,0.00101000,0.00014000,0.00000000,0.00000000,83326.02000000,83326.03000000,83326.04000000,83327.19000000,83327.20000000,5.63699000,0.00201000,0.19222000,0.00007000,0.04831000
1743640572,83326.01000000,83326.00000000,83325.66000000,83325.65000000,83325.59000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83311.62000000,83311.63000000,83311.99000000,83312.00000000,83312.08000000,5.68643000,0.00185000,0.00021000,0.05818000,0.00007000
1743640573,83311.61000000,83311.60000000,83311.45000000,83311.41000000,83311.33000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83303.86000000,83303.87000000,83303.96000000,83303.97000000,83303.98000000,2.56720000,0.00186000,0.00021000,0.41125000,0.00035000
1743640574,83303.85000000,83303.82000000,83302.42000000,83302.41000000,83302.40000000,3.89897000,0.00008000,0.00014000,0.01015000,0.00216000,83303.86000000,83303.96000000,83303.97000000,83303.98000000,83303.99000000,2.72777000,0.00007000,0.00007000,0.00007000,0.00021000
1743640575,83303.85000000,83302.42000000,83302.41000000,83302.01000000,83302.00000000,4.50122000,0.00000000,0.00000000,0.04529000,0.05811000,83303.86000000,83303.99000000,83304.00000000,83304.18000000,83304.79000000,0.18704000,0.00025000,0.00007000,0.00000000,0.00046000
1743640576,83309.59000000,83309.58000000,83309.04000000,83308.98000000,83308.97000000,5.10597000,0.00089000,0.00000000,0.00000000,0.00014000,83303.86000000,83303.87000000,83303.96000000,83303.97000000,83303.98000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640577,83318.32000000,83318.31000000,83318.01000000,83318.00000000,83317.99000000,1.61950000,0.00090000,0.00014000,0.05804000,0.00000000,83309.60000000,83309.61000000,83309.73000000,83309.82000000,83309.92000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640578,83318.32000000,83318.31000000,83318.01000000,83318.00000000,83317.89000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83314.26000000,83314.27000000,83314.39000000,83314.40000000,83314.64000000,2.92368000,0.00185000,0.00007000,0.00042000,0.00021000
1743640579,83323.48000000,83323.47000000,83323.15000000,83323.14000000,83322.57000000,6.12256000,0.00307000,0.00014000,0.35127000,0.00014000,83314.26000000,83314.27000000,83314.39000000,83314.40000000,83314.45000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640580,83333.52000000,83333.51000000,83333.47000000,83333.46000000,83333.38000000,4.31011000,0.00090000,0.00000000,0.00000000,0.00000000,83323.49000000,83323.50000000,83323.60000000,83323.61000000,83323.68000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640581,83333.52000000,83333.51000000,83333.31000000,83333.30000000,83333.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83324.02000000,83324.03000000,83324.21000000,83324.47000000,83324.50000000,3.34246000,0.00204000,0.00259000,0.00134000,0.00233000
1743640582,83324.01000000,83324.00000000,83323.71000000,83323.69000000,83322.79000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83313.10000000,83313.11000000,83313.66000000,83313.67000000,83313.99000000,5.69900000,0.00185000,0.00021000,0.08801000,0.00099000
1743640583,83313.09000000,83312.96000000,83312.92000000,83312.01000000,83312.00000000,0.02504000,0.00007000,0.00007000,0.00000000,0.00000000,83313.10000000,83313.66000000,83313.67000000,83315.13000000,83315.22000000,5.51443000,0.00007000,0.00014000,0.35574000,1.22737000
1743640584,83313.09000000,83313.08000000,83312.96000000,83312.92000000,83312.88000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,83292.85000000,83292.86000000,83293.04000000,83293.80000000,83293.90000000,0.08626000,0.00185000,0.00014000,0.00007000,0.00247000
1743640585,83305.07000000,83305.06000000,83304.77000000,83304.76000000,83304.75000000,5.54532000,0.00097000,0.00000000,0.00000000,0.00000000,83292.85000000,83292.86000000,83293.04000000,83293.80000000,83293.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640586,83305.07000000,83304.04000000,83304.03000000,83304.01000000,83303.99000000,3.38036000,0.51706000,0.00000000,0.00000000,0.00000000,83305.08000000,83305.09000000,83305.24000000,83305.25000000,83305.26000000,1.39080000,0.00203000,0.00035000,0.47979000,0.21071000
1743640587,83305.07000000,83305.06000000,83304.88000000,83304.87000000,83304.74000000,1.32641000,0.00097000,0.00007000,0.00007000,0.00007000,83305.08000000,83305.24000000,83305.25000000,83305.26000000,83305.99000000,4.01758000,0.00007000,0.00007000,0.00258000,0.00014000
1743640588,83305.07000000,83305.06000000,83304.90000000,83304.89000000,83304.74000000,1.10342000,0.00097000,0.00021000,0.00007000,0.00007000,83305.08000000,83305.26000000,83305.28000000,83305.36000000,83305.46000000,3.28409000,0.00258000,0.00260000,0.00007000,0.00000000
1743640589,83305.07000000,83304.90000000,83304.87000000,83304.75000000,83304.74000000,2.60736000,0.00007000,0.00007000,0.00021000,0.79255000,83305.08000000,83305.51000000,83305.52000000,83305.53000000,83305.57000000,1.60919000,0.00030000,0.45103000,0.00007000,0.00000000
1743640590,83309.95000000,83309.94000000,83309.87000000,83309.59000000,83309.50000000,3.62281000,0.00007000,0.17324000,0.00007000,0.00007000,83305.08000000,83305.09000000,83305.24000000,83305.25000000,83305.26000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640592,83313.16000000,83313.15000000,83313.09000000,83312.82000000,83312.75000000,5.47901000,0.00104000,0.00000000,0.00014000,0.00021000,83309.96000000,83309.97000000,83309.99000000,83310.00000000,83310.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743640592,83313.16000000,83312.00000000,83311.32000000,83310.28000000,83309.87000000,5.19810000,0.05811000,0.10432000,0.00400000,0.17303000,83313.17000000,83313.18000000,83313.74000000,83313.98000000,83313.99000000,0.01412000,0.00203000,0.00007000,0.00021000,0.00068000
