timestamp,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4
1745397044,94188.00000000,94186.64000000,94186.20000000,94185.06000000,94184.33000000,4.74307000,0.02252000,0.00307000,0.01090000,0.00000000,94188.01000000,94190.56000000,94191.19000000,94191.38000000,94191.39000000,4.95230000,0.33466000,0.02723000,0.30941000,0.00000000
1745397045,94188.00000000,94187.18000000,94185.06000000,94184.33000000,94184.07000000,4.75837000,0.27861000,0.01090000,0.02139000,0.00000000,94188.01000000,94197.42000000,94198.54000000,94199.99000000,94205.76000000,5.12785000,0.00000000,0.00000000,0.00530000,0.00000000
1745397046,94188.00000000,94187.99000000,94187.23000000,94185.06000000,94184.33000000,4.71790000,0.00537000,0.00807000,0.01090000,0.00000000,94188.01000000,94196.01000000,94197.98000000,94198.17000000,94198.73000000,5.17539000,0.00530000,0.07992000,0.00000000,0.00000000
1745397047,94188.00000000,94187.24000000,94187.18000000,94187.17000000,94187.13000000,1.62668000,0.00012000,0.00000000,0.00000000,0.00000000,94188.01000000,94189.61000000,94190.29000000,94190.55000000,94190.56000000,5.16647000,0.70062000,0.08130000,0.02723000,0.33466000
1745397048,94188.00000000,94187.50000000,94187.49000000,94187.24000000,94187.23000000,2.59953000,0.00012000,0.20428000,0.00000000,0.00255000,94188.01000000,94190.29000000,94190.35000000,94190.55000000,94191.18000000,5.10148000,0.08130000,0.02723000,0.00000000,0.00000000
1745397049,94188.00000000,94186.64000000,94186.13000000,94185.06000000,94184.21000000,3.75491000,0.02252000,0.70064000,0.01090000,0.02776000,94188.01000000,94189.61000000,94190.29000000,94194.72000000,94198.72000000,5.07177000,0.70062000,0.00000000,0.07968000,0.00530000
1745397050,94188.00000000,94186.85000000,94186.64000000,94186.31000000,94186.13000000,3.25919000,0.01337000,0.00310000,0.00000000,0.00000000,94188.01000000,94189.61000000,94190.22000000,94190.32000000,94194.72000000,4.99126000,0.70062000,0.00000000,0.08130000,0.07962000
1745397051,94188.00000000,94187.50000000,94185.05000000,94184.31000000,94184.21000000,2.80396000,0.00305000,0.00848000,0.70065000,0.02839000,94188.01000000,94190.22000000,94190.23000000,94198.55000000,94201.89000000,5.04109000,0.00000000,0.00000000,0.00000000,0.00000000
1745397052,94188.00000000,94187.49000000,94186.87000000,94186.86000000,94186.85000000,3.41031000,0.20428000,0.00000000,0.27140000,0.00000000,94188.01000000,94189.61000000,94189.80000000,94190.32000000,94190.35000000,5.00448000,0.70062000,0.02723000,0.08130000,0.00000000
1745397053,94188.00000000,94186.86000000,94185.79000000,94185.06000000,94183.38000000,2.91339000,0.27140000,0.00000000,0.01090000,0.70066000,94188.01000000,94188.84000000,94189.42000000,94189.61000000,94189.80000000,5.00397000,0.28649000,0.02723000,0.70062000,0.00000000
